t	v	myi_ch_HCNp	myi_ch_Kdrp	myi_ch_KvAproxp	myi_ch_Navp
5.4	-62.0831	-0.0010208	1.5433e-05	0.000155563	-3.60213e-07
5.425	-62.0585	-0.00101993	1.54557e-05	0.000155998	-3.63683e-07
5.45	-62.0339	-0.00101906	1.54787e-05	0.000156438	-3.6722e-07
5.475	-62.0091	-0.00101817	1.55021e-05	0.000156883	-3.7082e-07
5.5	-61.9842	-0.00101728	1.55257e-05	0.000157333	-3.74484e-07
5.525	-61.9592	-0.00101639	1.55497e-05	0.000157787	-3.78208e-07
5.55	-61.9342	-0.00101548	1.5574e-05	0.000158244	-3.81991e-07
5.575	-61.9091	-0.00101458	1.55986e-05	0.000158705	-3.85832e-07
5.6	-61.8839	-0.00101367	1.56235e-05	0.000159169	-3.89729e-07
5.625	-61.8587	-0.00101275	1.56487e-05	0.000159636	-3.93679e-07
5.65	-61.8336	-0.00101183	1.56741e-05	0.000160106	-3.97681e-07
5.675	-61.8084	-0.00101091	1.56998e-05	0.000160577	-4.01734e-07
5.7	-61.7832	-0.00100999	1.57258e-05	0.000161051	-4.05836e-07
5.725	-61.758	-0.00100906	1.5752e-05	0.000161526	-4.09984e-07
5.75	-61.7329	-0.00100814	1.57784e-05	0.000162002	-4.14178e-07
5.775	-61.7078	-0.00100721	1.58051e-05	0.00016248	-4.18416e-07
5.8	-61.6828	-0.00100628	1.5832e-05	0.000162958	-4.22695e-07
5.825	-61.6578	-0.00100535	1.58591e-05	0.000163437	-4.27015e-07
5.85	-61.6329	-0.00100442	1.58864e-05	0.000163916	-4.31373e-07
5.875	-61.6081	-0.00100349	1.5914e-05	0.000164395	-4.35769e-07
5.9	-61.5834	-0.00100256	1.59417e-05	0.000164874	-4.402e-07
5.925	-61.5587	-0.00100163	1.59697e-05	0.000165353	-4.44664e-07
5.95	-61.5342	-0.0010007	1.59978e-05	0.000165831	-4.49161e-07
5.975	-61.5098	-0.000999777	1.60261e-05	0.000166308	-4.53689e-07
6	-61.4855	-0.000998852	1.60546e-05	0.000166784	-4.58246e-07
6.025	-61.4614	-0.000997928	1.60833e-05	0.000167259	-4.6283e-07
6.05	-61.4373	-0.000997007	1.61121e-05	0.000167732	-4.67441e-07
6.075	-61.4135	-0.000996087	1.61411e-05	0.000168204	-4.72076e-07
6.1	-61.3897	-0.00099517	1.61702e-05	0.000168673	-4.76735e-07
6.125	-61.3661	-0.000994255	1.61995e-05	0.000169141	-4.81415e-07
6.15	-61.3427	-0.000993343	1.6229e-05	0.000169607	-4.86116e-07
6.175	-61.3194	-0.000992434	1.62585e-05	0.000170071	-4.90835e-07
6.2	-61.2963	-0.000991527	1.62882e-05	0.000170532	-4.95572e-07
6.225	-61.2733	-0.000990624	1.63181e-05	0.000170991	-5.00324e-07
6.25	-61.2505	-0.000989725	1.6348e-05	0.000171447	-5.05092e-07
6.275	-61.2279	-0.000988828	1.63781e-05	0.0001719	-5.09873e-07
6.3	-61.2054	-0.000987936	1.64083e-05	0.00017235	-5.14666e-07
6.325	-61.1832	-0.000987047	1.64386e-05	0.000172798	-5.19469e-07
6.35	-61.1611	-0.000986162	1.6469e-05	0.000173242	-5.24282e-07
6.375	-61.1392	-0.00098528	1.64995e-05	0.000173683	-5.29103e-07
6.4	-61.1175	-0.000984403	1.65301e-05	0.00017412	-5.33931e-07
6.425	-61.0959	-0.00098353	1.65608e-05	0.000174554	-5.38764e-07
6.45	-61.0746	-0.000982661	1.65916e-05	0.000174985	-5.43602e-07
6.475	-61.0534	-0.000981796	1.66225e-05	0.000175412	-5.48444e-07
6.5	-61.0323	-0.000980934	1.66535e-05	0.000175836	-5.5329e-07
6.525	-61.0114	-0.000980076	1.66846e-05	0.000176256	-5.5814e-07
6.55	-60.9907	-0.000979221	1.67157e-05	0.000176674	-5.62995e-07
6.575	-60.97	-0.000978368	1.6747e-05	0.000177088	-5.67857e-07
6.6	-60.9495	-0.000977517	1.67784e-05	0.000177499	-5.72727e-07
6.625	-60.9291	-0.000976668	1.681e-05	0.000177907	-5.77607e-07
6.65	-60.9087	-0.000975821	1.68416e-05	0.000178312	-5.82498e-07
6.675	-60.8884	-0.000974976	1.68734e-05	0.000178715	-5.87401e-07
6.7	-60.8682	-0.000974131	1.69053e-05	0.000179116	-5.92321e-07
6.725	-60.8479	-0.000973285	1.69373e-05	0.000179515	-5.9726e-07
6.75	-60.8277	-0.000972438	1.69696e-05	0.000179912	-6.02224e-07
6.775	-60.8074	-0.000971589	1.7002e-05	0.000180309	-6.07218e-07
6.8	-60.7871	-0.000970738	1.70346e-05	0.000180704	-6.12246e-07
6.825	-60.7667	-0.000969883	1.70674e-05	0.0001811	-6.17313e-07
6.85	-60.7462	-0.000969026	1.71004e-05	0.000181495	-6.22424e-07
6.875	-60.7257	-0.000968165	1.71336e-05	0.00018189	-6.27583e-07
6.9	-60.7051	-0.0009673	1.71671e-05	0.000182286	-6.32793e-07
6.925	-60.6844	-0.000966431	1.72008e-05	0.000182683	-6.38059e-07
6.95	-60.6636	-0.000965558	1.72347e-05	0.000183081	-6.43382e-07
6.975	-60.6427	-0.000964681	1.72688e-05	0.000183479	-6.48766e-07
7	-60.6217	-0.000963798	1.73032e-05	0.00018388	-6.54215e-07
7.025	-60.6005	-0.000962911	1.73379e-05	0.000184282	-6.59733e-07
7.05	-60.5792	-0.000962017	1.73728e-05	0.000184687	-6.65325e-07
7.075	-60.5577	-0.000961117	1.7408e-05	0.000185094	-6.70995e-07
7.1	-60.536	-0.00096021	1.74435e-05	0.000185504	-6.76748e-07
7.125	-60.5142	-0.000959297	1.74793e-05	0.000185917	-6.82589e-07
7.15	-60.4922	-0.000958376	1.75154e-05	0.000186333	-6.8852e-07
7.175	-60.47	-0.000957449	1.75518e-05	0.000186753	-6.94546e-07
7.2	-60.4477	-0.000956515	1.75885e-05	0.000187176	-7.00668e-07
7.225	-60.4252	-0.000955574	1.76255e-05	0.000187603	-7.0689e-07
7.25	-60.4026	-0.000954627	1.76628e-05	0.000188033	-7.13213e-07
7.275	-60.3798	-0.000953673	1.77004e-05	0.000188467	-7.19638e-07
7.3	-60.3569	-0.000952714	1.77383e-05	0.000188905	-7.26164e-07
7.325	-60.3339	-0.000951749	1.77764e-05	0.000189347	-7.32793e-07
7.35	-60.3107	-0.000950779	1.78149e-05	0.000189792	-7.39524e-07
7.375	-60.2875	-0.000949804	1.78537e-05	0.00019024	-7.46356e-07
7.4	-60.2642	-0.000948825	1.78927e-05	0.000190692	-7.53288e-07
7.425	-60.2408	-0.000947842	1.7932e-05	0.000191147	-7.60318e-07
7.45	-60.2174	-0.000946855	1.79715e-05	0.000191605	-7.67445e-07
7.475	-60.1939	-0.000945865	1.80113e-05	0.000192065	-7.74668e-07
7.5	-60.1704	-0.000944871	1.80514e-05	0.000192528	-7.81983e-07
7.525	-60.1469	-0.000943875	1.80917e-05	0.000192994	-7.8939e-07
7.55	-60.1233	-0.000942877	1.81322e-05	0.000193462	-7.96885e-07
7.575	-60.0997	-0.000941877	1.8173e-05	0.000193931	-8.04468e-07
7.6	-60.0761	-0.000940875	1.8214e-05	0.000194403	-8.12135e-07
7.625	-60.0526	-0.000939871	1.82553e-05	0.000194876	-8.19886e-07
7.65	-60.0289	-0.000938866	1.82967e-05	0.000195351	-8.27719e-07
7.675	-60.0053	-0.000937859	1.83384e-05	0.000195827	-8.35634e-07
7.7	-59.9817	-0.000936849	1.83803e-05	0.000196305	-8.43633e-07
7.725	-59.958	-0.000935838	1.84225e-05	0.000196784	-8.51715e-07
7.75	-59.9343	-0.000934824	1.84649e-05	0.000197265	-8.59882e-07
7.775	-59.9105	-0.000933808	1.85076e-05	0.000197747	-8.68137e-07
7.8	-59.8867	-0.000932789	1.85505e-05	0.000198231	-8.76482e-07
7.825	-59.8629	-0.000931767	1.85937e-05	0.000198716	-8.84919e-07
7.85	-59.839	-0.000930743	1.86371e-05	0.000199203	-8.9345e-07
7.875	-59.815	-0.000929715	1.86808e-05	0.000199692	-9.02078e-07
7.9	-59.7911	-0.000928685	1.87248e-05	0.000200182	-9.10805e-07
7.925	-59.767	-0.000927651	1.8769e-05	0.000200674	-9.19632e-07
7.95	-59.7429	-0.000926615	1.88134e-05	0.000201168	-9.28561e-07
7.975	-59.7187	-0.000925576	1.88582e-05	0.000201664	-9.37596e-07
8	-59.6943	-0.000924532	1.89032e-05	0.000202162	-9.46742e-07
8.025	-59.6698	-0.000923482	1.89486e-05	0.000202663	-9.56009e-07
8.05	-59.6451	-0.000922425	1.89943e-05	0.000203167	-9.65405e-07
8.075	-59.6203	-0.000921363	1.90404e-05	0.000203674	-9.74939e-07
8.1	-59.5953	-0.000920293	1.90868e-05	0.000204185	-9.84619e-07
8.125	-59.5701	-0.000919218	1.91336e-05	0.0002047	-9.94449e-07
8.15	-59.5448	-0.000918136	1.91807e-05	0.000205219	-1.00443e-06
8.175	-59.5193	-0.000917048	1.92281e-05	0.000205741	-1.01458e-06
8.2	-59.4937	-0.000915954	1.92759e-05	0.000206268	-1.02489e-06
8.225	-59.468	-0.000914855	1.93241e-05	0.000206798	-1.03536e-06
8.25	-59.4422	-0.000913751	1.93726e-05	0.000207333	-1.04599e-06
8.275	-59.4163	-0.000912642	1.94214e-05	0.000207871	-1.05679e-06
8.3	-59.3903	-0.000911528	1.94706e-05	0.000208413	-1.06775e-06
8.325	-59.3642	-0.000910411	1.952e-05	0.000208958	-1.07887e-06
8.35	-59.338	-0.00090929	1.95698e-05	0.000209507	-1.09016e-06
8.375	-59.3118	-0.000908165	1.962e-05	0.000210059	-1.10161e-06
8.4	-59.2855	-0.000907037	1.96704e-05	0.000210614	-1.11322e-06
8.425	-59.2592	-0.000905907	1.97211e-05	0.000211173	-1.12498e-06
8.45	-59.2329	-0.000904774	1.97721e-05	0.000211733	-1.1369e-06
8.475	-59.2065	-0.000903639	1.98234e-05	0.000212297	-1.14897e-06
8.5	-59.1802	-0.000902502	1.9875e-05	0.000212862	-1.16119e-06
8.525	-59.1539	-0.000901364	1.99269e-05	0.00021343	-1.17356e-06
8.55	-59.1275	-0.000900224	1.9979e-05	0.000214	-1.18607e-06
8.575	-59.1012	-0.000899084	2.00315e-05	0.000214571	-1.19873e-06
8.6	-59.0749	-0.000897943	2.00841e-05	0.000215144	-1.21152e-06
8.625	-59.0487	-0.000896802	2.01371e-05	0.000215718	-1.22445e-06
8.65	-59.0225	-0.000895661	2.01903e-05	0.000216293	-1.23751e-06
8.675	-58.9963	-0.000894519	2.02437e-05	0.000216868	-1.2507e-06
8.7	-58.9702	-0.000893379	2.02974e-05	0.000217445	-1.26402e-06
