secname	pos	x	y	z	dist	diam	cm	Ra	gmax_ch_CavL	gmax_ch_CavN	gmax_ch_HCN	gmax_ch_HCNolm	gmax_ch_HCNp	gmax_ch_KCaS	gmax_ch_Kdrfast	gmax_ch_Kdrfastngf	gmax_ch_Kdrp	gmax_ch_Kdrslow	gmax_ch_KvAdistp	gmax_ch_KvA	gmax_ch_KvAngf	gmax_ch_KvAolm	gmax_ch_KvAproxp	gmax_ch_KvCaB	gmax_ch_KvGroup	gmax_ch_KvM	gmax_ch_leak	gmax_ch_Navaxonp	gmax_ch_Navbis	gmax_ch_Navcck	gmax_ch_Nav	gmax_ch_Navngf	gmax_ch_Navp
bistratifiedcell[0].soma[0]	0	18.3333	21.5	125	0	10	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].soma[0]	0.5	18.3333	21.5	125	10	10	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].soma[0]	1	18.3333	21.5	125	20	10	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[0]	0	18.3333	41.5	125	20	4	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[0]	0.5	18.3333	41.5	125	69.9999	4	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[0]	1	18.3333	41.5	125	120	4	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[1]	0	57.2751	133.606	125	120	3	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[1]	0.166667	57.2751	133.606	125	136.667	3	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[1]	0.5	57.2751	133.606	125	170	3	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[1]	0.833333	57.2751	133.606	125	203.333	3	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[1]	1	57.2751	133.606	125	220	3	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[2]	0	96.217	225.712	125	220	2	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[2]	0.166667	96.217	225.712	125	253.333	2	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[2]	0.5	96.217	225.712	125	320	2	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[2]	0.833333	96.217	225.712	125	386.666	2	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[2]	1	96.217	225.712	125	420	2	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[3]	0	174.1	409.924	125	420	1.5	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[3]	0.166667	174.1	409.924	125	436.666	1.5	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[3]	0.5	174.1	409.924	125	470	1.5	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[3]	0.833333	174.1	409.924	125	503.334	1.5	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[3]	1	174.1	409.924	125	520	1.5	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[4]	0	213.042	502.031	125	520	1	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[4]	0.166667	213.042	502.031	125	536.667	1	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[4]	0.5	213.042	502.031	125	570	1	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[4]	0.833333	213.042	502.031	125	603.334	1	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[4]	1	213.042	502.031	125	620	1	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[5]	0	18.3333	41.5	125	20	4	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[5]	0.5	18.3333	41.5	125	69.9999	4	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[5]	1	18.3333	41.5	125	120	4	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[6]	0	-20.6085	133.606	125	120	3	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[6]	0.166667	-20.6085	133.606	125	136.667	3	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
bistratifiedcell[0].dend[6]	0.5	-20.6085	133.606	125	170	3	1.4	100	0.004	0.0004	0	0	0	7e-07	0.016	0	0	0	0	5e-05	0	0	0	7e-08	0	0	9.0009e-05	0	0.07	0	0	0	0
