t	v	myi_ch_HCNp	myi_ch_Kdrp	myi_ch_KvAproxp	myi_ch_Navp
5.4	-62.6827	-0.00104147	1.4935e-05	0.000145594	-2.87787e-07
5.425	-62.6702	-0.00104105	1.4945e-05	0.000145803	-2.89177e-07
5.45	-62.6576	-0.00104062	1.49552e-05	0.000146015	-2.90593e-07
5.475	-62.6449	-0.00104018	1.49656e-05	0.00014623	-2.92032e-07
5.5	-62.6321	-0.00103974	1.49762e-05	0.000146447	-2.93496e-07
5.525	-62.6192	-0.0010393	1.49869e-05	0.000146667	-2.94981e-07
5.55	-62.6063	-0.00103885	1.49978e-05	0.00014689	-2.96488e-07
5.575	-62.5932	-0.0010384	1.50089e-05	0.000147115	-2.98015e-07
5.6	-62.5801	-0.00103794	1.50201e-05	0.000147342	-2.99561e-07
5.625	-62.567	-0.00103748	1.50315e-05	0.00014757	-3.01127e-07
5.65	-62.5538	-0.00103702	1.50431e-05	0.000147801	-3.02709e-07
5.675	-62.5406	-0.00103656	1.50548e-05	0.000148033	-3.04309e-07
5.7	-62.5273	-0.00103609	1.50667e-05	0.000148266	-3.05925e-07
5.725	-62.5139	-0.00103562	1.50787e-05	0.000148501	-3.07558e-07
5.75	-62.5004	-0.00103514	1.50909e-05	0.000148737	-3.09207e-07
5.775	-62.4868	-0.00103466	1.51033e-05	0.000148975	-3.10875e-07
5.8	-62.4731	-0.00103417	1.51159e-05	0.000149215	-3.12563e-07
5.825	-62.4592	-0.00103368	1.51286e-05	0.000149456	-3.14272e-07
5.85	-62.4452	-0.00103319	1.51416e-05	0.0001497	-3.16005e-07
5.875	-62.4311	-0.00103268	1.51548e-05	0.000149946	-3.17761e-07
5.9	-62.4168	-0.00103218	1.51682e-05	0.000150194	-3.19543e-07
5.925	-62.4024	-0.00103166	1.51818e-05	0.000150445	-3.21351e-07
5.95	-62.3879	-0.00103114	1.51956e-05	0.000150697	-3.23186e-07
5.975	-62.3732	-0.00103061	1.52097e-05	0.000150952	-3.25049e-07
6	-62.3584	-0.00103008	1.52239e-05	0.00015121	-3.2694e-07
6.025	-62.3434	-0.00102954	1.52384e-05	0.00015147	-3.28861e-07
6.05	-62.3282	-0.001029	1.52531e-05	0.000151732	-3.30811e-07
6.075	-62.3127	-0.00102845	1.5268e-05	0.000151998	-3.32794e-07
6.1	-62.2969	-0.00102788	1.52833e-05	0.000152267	-3.34814e-07
6.125	-62.2807	-0.00102731	1.52989e-05	0.000152541	-3.36877e-07
6.15	-62.2641	-0.00102672	1.53148e-05	0.000152819	-3.38989e-07
6.175	-62.2471	-0.00102611	1.53311e-05	0.000153103	-3.41155e-07
6.2	-62.2297	-0.00102549	1.53478e-05	0.000153393	-3.43381e-07
6.225	-62.2118	-0.00102486	1.5365e-05	0.00015369	-3.4567e-07
6.25	-62.1936	-0.00102421	1.53825e-05	0.000153993	-3.48028e-07
6.275	-62.1748	-0.00102355	1.54004e-05	0.000154303	-3.50456e-07
6.3	-62.1557	-0.00102286	1.54188e-05	0.000154621	-3.52958e-07
6.325	-62.1362	-0.00102217	1.54376e-05	0.000154945	-3.55536e-07
6.35	-62.1162	-0.00102146	1.54568e-05	0.000155277	-3.58191e-07
6.375	-62.0959	-0.00102073	1.54764e-05	0.000155617	-3.60925e-07
6.4	-62.0752	-0.00101999	1.54964e-05	0.000155964	-3.63739e-07
6.425	-62.0541	-0.00101924	1.55169e-05	0.000156319	-3.66633e-07
6.45	-62.0327	-0.00101847	1.55377e-05	0.000156681	-3.69608e-07
6.475	-62.011	-0.00101769	1.5559e-05	0.000157051	-3.72664e-07
6.5	-61.9889	-0.0010169	1.55807e-05	0.000157428	-3.758e-07
6.525	-61.9665	-0.00101609	1.56027e-05	0.000157812	-3.79017e-07
6.55	-61.9439	-0.00101527	1.56252e-05	0.000158203	-3.82314e-07
6.575	-61.921	-0.00101445	1.5648e-05	0.0001586	-3.8569e-07
6.6	-61.8978	-0.00101361	1.56712e-05	0.000159004	-3.89144e-07
6.625	-61.8744	-0.00101276	1.56948e-05	0.000159415	-3.92677e-07
6.65	-61.8508	-0.0010119	1.57187e-05	0.000159832	-3.96286e-07
6.675	-61.827	-0.00101103	1.5743e-05	0.000160255	-3.99971e-07
6.7	-61.8029	-0.00101015	1.57677e-05	0.000160683	-4.03732e-07
6.725	-61.7787	-0.00100927	1.57927e-05	0.000161117	-4.07568e-07
6.75	-61.7542	-0.00100837	1.58181e-05	0.000161556	-4.11479e-07
6.775	-61.7296	-0.00100747	1.58438e-05	0.000162001	-4.15464e-07
6.8	-61.7048	-0.00100656	1.58699e-05	0.000162451	-4.19523e-07
6.825	-61.6799	-0.00100564	1.58964e-05	0.000162905	-4.23656e-07
6.85	-61.6548	-0.00100471	1.59231e-05	0.000163365	-4.27862e-07
6.875	-61.6296	-0.00100378	1.59502e-05	0.000163828	-4.32142e-07
6.9	-61.6042	-0.00100284	1.59777e-05	0.000164297	-4.36494e-07
6.925	-61.5787	-0.00100189	1.60055e-05	0.000164769	-4.40919e-07
6.95	-61.5531	-0.00100094	1.60336e-05	0.000165245	-4.45415e-07
6.975	-61.5274	-0.00099998	1.6062e-05	0.000165725	-4.49982e-07
7	-61.5017	-0.000999016	1.60907e-05	0.000166208	-4.5462e-07
7.025	-61.4758	-0.000998047	1.61198e-05	0.000166695	-4.59328e-07
7.05	-61.4499	-0.000997073	1.61491e-05	0.000167185	-4.64105e-07
7.075	-61.4239	-0.000996095	1.61788e-05	0.000167678	-4.6895e-07
7.1	-61.3978	-0.000995113	1.62087e-05	0.000168173	-4.73862e-07
7.125	-61.3718	-0.000994127	1.6239e-05	0.000168671	-4.78841e-07
7.15	-61.3457	-0.000993138	1.62695e-05	0.000169172	-4.83885e-07
7.175	-61.3195	-0.000992145	1.63003e-05	0.000169674	-4.88994e-07
7.2	-61.2934	-0.00099115	1.63314e-05	0.000170178	-4.94166e-07
7.225	-61.2673	-0.000990152	1.63627e-05	0.000170685	-4.99401e-07
7.25	-61.2412	-0.000989152	1.63943e-05	0.000171192	-5.04696e-07
7.275	-61.215	-0.00098815	1.64262e-05	0.000171701	-5.10052e-07
7.3	-61.1888	-0.000987146	1.64583e-05	0.000172211	-5.15468e-07
7.325	-61.1623	-0.000986135	1.64908e-05	0.000172724	-5.2095e-07
7.35	-61.1356	-0.000985116	1.65237e-05	0.000173239	-5.26508e-07
7.375	-61.1086	-0.000984086	1.6557e-05	0.000173759	-5.32153e-07
7.4	-61.0814	-0.000983047	1.65907e-05	0.000174282	-5.37893e-07
7.425	-61.054	-0.000981998	1.66248e-05	0.000174809	-5.43731e-07
7.45	-61.0265	-0.000980941	1.66593e-05	0.00017534	-5.49672e-07
7.475	-60.9988	-0.000979877	1.66941e-05	0.000175875	-5.55718e-07
7.5	-60.9709	-0.000978805	1.67294e-05	0.000176415	-5.6187e-07
7.525	-60.943	-0.000977727	1.6765e-05	0.000176958	-5.68126e-07
7.55	-60.915	-0.000976644	1.6801e-05	0.000177504	-5.74486e-07
7.575	-60.8869	-0.000975555	1.68373e-05	0.000178054	-5.80948e-07
7.6	-60.8587	-0.000974463	1.68739e-05	0.000178607	-5.8751e-07
7.625	-60.8305	-0.000973366	1.69108e-05	0.000179163	-5.9417e-07
7.65	-60.8022	-0.000972266	1.69481e-05	0.000179722	-6.00928e-07
7.675	-60.7738	-0.00097116	1.69857e-05	0.000180283	-6.07785e-07
7.7	-60.7453	-0.00097005	1.70237e-05	0.000180848	-6.14741e-07
7.725	-60.7167	-0.000968935	1.7062e-05	0.000181416	-6.21799e-07
7.75	-60.6881	-0.000967814	1.71007e-05	0.000181987	-6.28961e-07
7.775	-60.6593	-0.000966688	1.71397e-05	0.00018256	-6.36229e-07
7.8	-60.6305	-0.000965558	1.71791e-05	0.000183137	-6.43604e-07
7.825	-60.6016	-0.000964423	1.72188e-05	0.000183716	-6.51088e-07
7.85	-60.5726	-0.000963284	1.72589e-05	0.000184299	-6.58681e-07
7.875	-60.5436	-0.000962141	1.72993e-05	0.000184884	-6.66382e-07
7.9	-60.5145	-0.000960994	1.734e-05	0.000185471	-6.74193e-07
7.925	-60.4855	-0.000959844	1.7381e-05	0.000186061	-6.82111e-07
7.95	-60.4564	-0.000958692	1.74224e-05	0.000186653	-6.90136e-07
7.975	-60.4273	-0.000957537	1.74641e-05	0.000187247	-6.98267e-07
8	-60.3983	-0.00095638	1.75061e-05	0.000187842	-7.06502e-07
8.025	-60.3692	-0.000955221	1.75484e-05	0.00018844	-7.1484e-07
8.05	-60.3402	-0.000954062	1.75909e-05	0.000189038	-7.23279e-07
8.075	-60.3112	-0.000952901	1.76338e-05	0.000189638	-7.31817e-07
8.1	-60.2823	-0.00095174	1.76769e-05	0.000190238	-7.40452e-07
8.125	-60.2535	-0.000950578	1.77204e-05	0.000190839	-7.49182e-07
8.15	-60.2247	-0.000949417	1.7764e-05	0.000191441	-7.58006e-07
8.175	-60.196	-0.000948256	1.7808e-05	0.000192042	-7.66919e-07
8.2	-60.1674	-0.000947095	1.78522e-05	0.000192644	-7.75922e-07
8.225	-60.1388	-0.000945936	1.78966e-05	0.000193246	-7.85011e-07
8.25	-60.1104	-0.000944777	1.79413e-05	0.000193847	-7.94185e-07
8.275	-60.082	-0.000943619	1.79862e-05	0.000194448	-8.03443e-07
8.3	-60.0538	-0.000942463	1.80314e-05	0.000195048	-8.12784e-07
8.325	-60.0256	-0.000941307	1.80768e-05	0.000195647	-8.22206e-07
8.35	-59.9975	-0.000940152	1.81224e-05	0.000196246	-8.3171e-07
8.375	-59.9695	-0.000938999	1.81683e-05	0.000196843	-8.41294e-07
8.4	-59.9417	-0.000937847	1.82144e-05	0.00019744	-8.50959e-07
8.425	-59.9139	-0.000936696	1.82608e-05	0.000198035	-8.60703e-07
8.45	-59.8862	-0.000935547	1.83073e-05	0.00019863	-8.70526e-07
8.475	-59.8586	-0.000934399	1.83541e-05	0.000199222	-8.80428e-07
8.5	-59.8311	-0.000933253	1.84011e-05	0.000199814	-8.90406e-07
8.525	-59.8038	-0.000932109	1.84483e-05	0.000200404	-9.00461e-07
8.55	-59.7765	-0.000930966	1.84958e-05	0.000200992	-9.10591e-07
8.575	-59.7494	-0.000929826	1.85434e-05	0.000201579	-9.20795e-07
8.6	-59.7224	-0.000928688	1.85913e-05	0.000202164	-9.31072e-07
8.625	-59.6955	-0.000927552	1.86393e-05	0.000202747	-9.41421e-07
8.65	-59.6688	-0.000926419	1.86876e-05	0.000203328	-9.51841e-07
8.675	-59.6421	-0.000925287	1.8736e-05	0.000203907	-9.6233e-07
8.7	-59.6156	-0.000924158	1.87846e-05	0.000204484	-9.7289e-07
